日期,农林牧渔,基础化工,钢铁,有色金属,电子,家用电器,食品饮料,纺织服饰,轻工制造,医药生物,公用事业,交通运输,房地产,商贸零售,社会服务,综合,建筑材料,建筑装饰,电力设备,国防军工,计算机,传媒,通信,银行,非银金融,汽车,机械设备,煤炭,石油石化,环保,美容护理
2005-12-22,403.33,759.61,1125.15,740.59,520.54,410.69,881.16,546.98,540.08,666.38,787.69,1043.88,674.75,728.12,833.97,429.32,751.63,479.79,698.7,181.57,453.94,209.06,665.22,698.06,236.93,652.19,186.94,762.43,1117.22,525.38,454.3
2005-12-23,407.93,769.87,1130.81,745.26,526.67,412.41,894.51,551.68,548.35,673.76,791.74,1049.68,681.6,738.6,838.17,435.24,755.66,485,709.29,182.05,459.94,210.69,672.63,700.74,239.43,659.03,189.15,774.34,1127.93,530.75,457.08
2005-12-26,412.86,779.3,1141.52,750.87,531.48,415.92,899.32,556.37,553.2,676.86,795.13,1047.72,690.45,747.31,838.83,437.85,765.71,489.46,721.45,183.67,467.84,212.9,673.06,705.83,243.11,666.23,190.93,777.71,1148.32,530.3,459.39
2005-12-27,416.23,776.69,1145.27,747.19,530.1,415.94,899.06,557.99,552.57,675.2,793.62,1045.86,688.5,745.97,838.94,438.99,762.08,495.44,722.46,183.12,468.41,211.97,667.19,698.48,241.05,666.3,191.08,771.05,1145.38,537.4,460.75
2005-12-28,416.68,778.02,1157.98,751.17,529.63,416.52,901.75,557.95,552.18,675.34,794.87,1051.42,690.62,747.67,839.93,439.19,763.69,493.59,723,185.38,469.86,210.91,668.58,695.85,240.44,665.17,191.29,767.83,1147.03,540.66,461.63
2005-12-29,420.92,791.05,1155.88,759.6,539.4,421.53,916.24,559.69,554.42,684.21,803.17,1064.87,698.82,754.44,844.92,442.25,772.31,501.57,732.54,187.16,475.38,213.67,679.39,700.83,240.55,670.17,193.6,794.3,1167.58,543.65,464.62
2005-12-30,417.15,786.54,1151.05,750.37,537.32,416.24,903.46,554.21,548.98,679.19,790.53,1053.88,690.41,747.04,841.91,436.4,761.79,497.98,723.76,184.88,473.37,213.03,670.55,696.22,239.52,665.54,191.57,785.61,1166.55,536.2,459.66
2006-01-04,420.78,794.9,1162.24,774.48,547.08,421.86,909.96,560.74,555.71,685.23,800.4,1059.4,709.55,750.58,845.67,444.5,770.13,504.03,745.76,186.87,482.53,215.66,693.14,738.9,242.87,669.29,195.52,795.95,1184.14,547.14,464.66
2006-01-05,423.2,802.91,1185.53,791.11,554.26,431.99,921.81,565.82,564.61,694.83,811.99,1097.14,724.32,755.37,853.91,450.25,779.71,509.4,752.68,191.27,486.62,223.24,699.11,752.3,246.09,684.69,198.72,799.27,1189.97,558.16,462.25
2006-01-06,424.63,812.71,1189.5,797.84,558.73,437.12,933.11,572.38,571.24,702.31,822.11,1110.62,728.16,760.99,871.56,456.15,783.34,513.03,756.65,192.53,499.09,222.87,698.8,761.85,249.19,688.66,200.75,813.63,1195.35,559.44,465.7
2006-01-09,431.35,817.57,1192.69,816.83,563.95,442.12,945.5,580.56,578.66,708.8,826.83,1112.07,729.66,768.05,866.23,466.3,796.09,519.07,766.43,197.15,508.07,225.08,701.65,755.83,258.37,693.78,204.33,830.5,1196.6,565.45,468.46
2006-01-10,433.22,826.17,1190.9,834.57,567.48,440.69,942.53,581.7,582.42,708.65,824.75,1107.53,734.75,770.18,860.19,467.32,799.71,521.05,782.38,198.81,511.23,223,698.3,764.95,257.68,698.18,204.65,829.83,1206.24,569.16,472.47
2006-01-11,428.03,818.72,1197.75,850.16,561.59,439.32,934.6,576.92,581.6,701.75,818.97,1099.48,731.23,769.25,860.36,466.69,793.8,515.39,783.07,195.58,507.96,228.22,684.88,757.58,257.52,692.78,203.27,815.5,1180.39,565.99,472.32
2006-01-12,436.75,831.93,1208.93,859.05,577.69,448.63,944.63,584.82,590.42,716.58,827.18,1108.32,735.57,781.45,858.08,478.49,806.42,522.22,795.65,199.86,525.57,233.8,689.67,760.28,261.13,704.32,207.37,825.29,1198.53,574.93,479.8
2006-01-13,440.97,830.46,1201.15,867.01,583.06,447.31,949.87,587.71,589.41,717.92,822.7,1102.2,728.1,781.03,844.34,477.49,808.1,522.47,794.44,198.16,524.54,232.36,686.24,750.54,269.49,707.67,208.46,820.36,1188.95,577.83,492.07
2006-01-16,434.5,820.07,1181.66,869.41,572.04,440.45,937.13,578.31,581.95,708.71,806.75,1087.98,713.89,773.03,831.2,471.45,795.36,514.2,772.21,198.6,514.79,225.02,670.8,734.48,260.96,697.39,205.17,806.25,1182.67,569.03,483.01
2006-01-17,433.09,825.72,1184.9,863.68,572.44,442.26,939.32,580.11,588.23,706.43,804.98,1088.47,720.46,772.49,842.19,470.86,804.88,515.86,766.61,197.11,514.97,224.06,668.13,740.09,262.17,700.65,205.86,797.49,1202.37,566.86,481.39
2006-01-18,438.23,843.6,1202.75,888.89,586.47,450.81,955.69,591.36,600.97,717.7,818.07,1103.4,736.54,784.29,847.92,480.88,822.49,523.5,779.52,199.73,533.67,230,680.2,758.82,269.62,714.58,212.17,814.55,1230.01,580.55,486.8
2006-01-19,441.87,855.82,1229.74,905.55,586.83,452.86,958,592.58,603.34,721.98,819.93,1103.02,741.92,792.18,863.3,486.02,828.28,526.81,797.52,199.41,536.47,229.72,692.48,762.7,273.24,718.12,215.59,816.67,1261.92,580.84,497.54
2006-01-20,438.68,858.2,1231.06,938.77,586.33,451.52,967.09,595.38,606.49,720.01,826.2,1094.24,737.96,791.66,866.9,483.27,824.45,528.77,808.51,198.91,541.8,232.52,687.66,760.25,276.16,709.47,217.03,831.02,1260.83,575.96,494.37
2006-01-23,444.41,860.19,1246.65,968.34,587.94,453.37,965.07,594.8,603.91,720.08,825.94,1094.5,736.61,788.76,856.69,493.12,828.3,533.86,806.19,195.11,542.82,231.1,695.4,764.49,272.08,703.25,217.99,840.12,1259.34,579.7,499.86
2006-01-24,441.47,855.49,1247.22,953.08,588.54,451.61,969.31,594.91,598.13,719.29,818.15,1094.08,747.33,789.54,860,493.93,823.24,528.92,802.38,193.42,547.1,231.39,709.88,766.02,279.93,706.43,218.18,862.87,1250.96,578.04,498.53
2006-01-25,440.81,855.62,1249.63,959.59,577.1,448.53,988.93,590.03,595.73,717.91,819.94,1094.82,763.78,794.55,881.49,491.72,825.15,537.46,813.43,194.62,545.52,230.78,724.06,780.69,282.67,717.07,218.46,858.35,1262.21,588.85,500.04
2006-02-06,452.28,874.26,1284.01,1019.94,585.77,457.94,1021.16,599.17,606.16,726.92,835.61,1114.56,791.76,820.12,900.13,500.44,854.02,547.2,829.18,196.67,551.2,232.97,722.93,792.97,285.43,732.69,223.01,890.19,1297.54,601.66,507.92
2006-02-07,463.13,870.64,1282.08,1024.37,585.9,457.08,1029.47,597.77,604.52,724.34,840.13,1111.38,781.45,820.18,883.77,499.82,864.88,546.42,807.61,195.67,544.79,237.79,704.05,780.28,287.91,754.47,225.88,895,1284.01,603.09,507.93
2006-02-08,463.85,873.99,1281.64,986.04,588.2,464.89,1029.75,603.91,608.4,735.15,851.65,1120.73,783.52,821.49,875.88,505.3,867.66,547.73,816.25,196.57,547.63,237.88,700.35,781.51,284.06,762.35,225.92,903.49,1301,603.04,514.32
2006-02-09,453.86,860.59,1272.87,984.04,580.54,458.21,1015.69,595.98,603.5,727.35,835.66,1110.96,772.3,809.4,866.16,494.22,859.62,538.65,797.15,198.57,541.84,233.6,684.88,772.83,282.38,758.51,221.39,898.08,1273.81,592.82,512.39
2006-02-10,460.59,870.09,1283.98,983.34,585.19,463.97,1041.99,598.85,607.79,734.49,848.25,1122.35,782.76,812.59,867.17,500.91,869.06,546,808.14,201.35,548.44,236.18,693.45,776.22,286.1,762.64,224.15,938.32,1296.46,600.97,519.9
